thread,favorite_count_mean,favorite_count_sum,favorite_count_var,user_mentions_mean,user_mentions_sum,user_mentions_var,media_count_mean,media_count_sum,media_count_var,sensitive_mean,sensitive_sum,sensitive_var,has_place_mean,has_place_sum,has_place_var,has_coords_mean,has_coords_sum,has_coords_var,retweet_count_mean,retweet_count_sum,retweet_count_var,hashtags_count_mean,hashtags_count_sum,hashtags_count_var,hashtags_count_shared,urls_count_mean,urls_count_sum,urls_count_var,user.tweets_count_mean,user.tweets_count_sum,user.tweets_count_var,is_rumor,thread_length,user.has_bg_img_mean,user.has_bg_img_sum,user.has_bg_img_var,has_quest_mean,has_quest_sum,has_quest_var,has_exclaim_mean,has_exclaim_sum,has_exclaim_var,has_quest_or_exclaim_mean,has_quest_or_exclaim_sum,has_quest_or_exclaim_var,user.default_pic_mean,user.default_pic_sum,user.default_pic_var,has_smile_emoji_mean,has_smile_emoji_sum,has_smile_emoji_var,user.verified_mean,user.verified_sum,user.verified_var,user.name_length_mean,user.name_length_sum,user.name_length_var,user.handle_length_mean,user.handle_length_sum,user.handle_length_var,user.profile_sbcolor_mean,user.profile_sbcolor_sum,user.profile_sbcolor_var,user.profile_bgcolor_mean,user.profile_bgcolor_sum,user.profile_bgcolor_var,hasperiod_mean,hasperiod_sum,hasperiod_var,number_punct_mean,number_punct_sum,number_punct_var,negativewordcount_mean,negativewordcount_sum,negativewordcount_var,positivewordcount_mean,positivewordcount_sum,positivewordcount_var,capitalratio_mean,capitalratio_sum,capitalratio_var,contentlength_mean,contentlength_sum,contentlength_var,sentimentscore_mean,sentimentscore_sum,sentimentscore_var,Noun_mean,Noun_sum,Noun_var,Verb_mean,Verb_sum,Verb_var,Adjective_mean,Adjective_sum,Adjective_var,Pronoun_mean,Pronoun_sum,Pronoun_var,Adverb_mean,Adverb_sum,Adverb_var,src.followers_count,src.listed_count,src.user_verified,created,src.created_at,src.tweets_total,first_resp,last_resp,resp_var,time_to_first_resp,time_to_last_resp
529399936434327552,1.2777777777777777,23,5.5065359477124165,1.2222222222222223,22,0.3006535947712418,0.0,0,0.0,0.0,0,0.0,0.05555555555555555,1,0.05555555555555555,0.05555555555555555,1,0.05555555555555555,0.8333333333333334,15,12.5,0.05555555555555555,1,0.05555555555555555,0.8888888888888888,0.05555555555555555,1,0.05555555555555555,14564.222222222223,262156,439729466.0653594,1,18,0.6111111111111112,11,0.25163398692810457,0.2777777777777778,5,0.21241830065359474,0.3333333333333333,6,0.23529411764705882,0.5,9,0.2647058823529411,0.1111111111111111,2,0.1045751633986928,0.0,0,0.0,0.1111111111111111,2,0.10457516339869279,9.777777777777779,176,7.947712418300656,10.833333333333334,195,18.029411764705884,8959371.388888888,161268685,62488584386210.25,7793286.5,140279157,49743736534088.14,0.5555555555555556,10,1.6732026143790848,2.7777777777777777,50,4.418300653594772,0.0,0,0.0,0.0,0,0.0,0.1977685470836568,3.559833847505822,0.012252917248354795,8.0,144,42.00000000000001,-0.03594276094276094,-0.646969696969697,0.12940528089870784,3.5,63,5.4411764705882355,1.0555555555555556,19,0.9967320261437912,0.5555555555555556,10,0.49673202614379075,0.6111111111111112,11,0.6045751633986929,0.0,0,0.0,17276,596,1,1415053755000.0,1236700401000.0,20533,1415054366000.0,1415114219000.0,211022092761245.7,611000.0,60464000.0
529446466541326336,2.5,5,4.5,2.5,5,0.5,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,2.0,4,2.0,0.0,0,0.0,0.5,0.0,0,0.0,3457.5,6915,119560.5,1,2,1.0,2,0.0,0.5,1,0.5,0.5,1,0.5,0.5,1,0.5,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,12.5,25,0.5,14.0,28,2.0,11720812.5,23441625,51134412484012.5,3315912.0,6631824,21116511852818.0,0.5,1,0.5,5.0,10,32.0,0.0,0,0.0,0.0,0,0.0,0.12071428571428572,0.24142857142857144,1.0204081632653207e-06,16.5,33,40.5,0.21666666666666665,0.4333333333333333,0.06722222222222221,6.5,13,24.5,2.5,5,0.5,1.5,3,0.5,0.5,1,0.5,0.0,0,0.0,3664,40,0,1415064848000.0,1348441735000.0,3702,1415067691000.0,1415067691000.0,0.0,2843000.0,2843000.0
529540733020405760,1.1333333333333333,17,4.40952380952381,2.0,30,0.857142857142857,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.3333333333333333,5,0.8095238095238093,0.0,0,0.0,0.9333333333333333,0.0,0,0.0,58277.6,874164,2932059537.257142,1,15,1.0,15,0.0,0.06666666666666667,1,0.06666666666666667,0.4666666666666667,7,0.26666666666666666,0.4666666666666667,7,0.26666666666666666,0.2,3,0.1714285714285714,0.0,0,0.0,0.0,0,0.0,12.933333333333334,194,2.6380952380952385,14.4,216,3.6857142857142855,13253020.2,198795303,19580441468511.6,10847477.533333333,162712163,7160757643004.839,0.8,12,2.028571428571429,5.733333333333333,86,6.6380952380952385,0.0,0,0.0,0.06666666666666667,1,0.06666666666666667,0.15264149254421286,2.2896223881631927,0.00881553465052134,13.533333333333333,203,59.55238095238095,0.009444444444444455,0.14166666666666683,0.2715165343915344,4.133333333333334,62,6.695238095238095,2.2,33,4.171428571428572,0.06666666666666667,1,0.06666666666666667,1.4,21,3.4,0.0,0,0.0,3664,40,0,1415087323000.0,1348441735000.0,3702,1415087394000.0,1415116136000.0,139999275346938.75,71000.0,28813000.0
529572620782825473,3.0,6,8.0,1.0,2,0.0,0.5,1,0.5,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,1.0,2,2.0,2.0,4,8.0,0.0,0.0,0,0.0,7905.0,15810,13645088.0,1,2,1.0,2,0.0,0.0,0,0.0,0.5,1,0.5,0.5,1,0.5,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,12.5,25,0.5,7.0,14,18.0,789775.0,1579550,1247489101250.0,7810442.5,15620885,3100963897344.5,2.5,5,4.5,10.0,20,2.0,0.0,0,0.0,0.0,0,0.0,0.1078423167057248,0.2156846334114496,0.004512022945317443,16.5,33,24.5,0.0,0.0,0.0,9.5,19,24.5,1.0,2,2.0,0.0,0,0.0,0.5,1,0.5,0.0,0,0.0,882,11,0,1415094926000.0,1312225846000.0,10517,1415095953000.0,1415095953000.0,0.0,1027000.0,1027000.0
529578734102523904,1.0,2,2.0,6.5,13,0.5,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,1.5,3,4.5,0.5,1,0.5,0.0,0.0,0,0.0,11735.0,23470,247620258.0,1,2,1.0,2,0.0,0.5,1,0.5,0.0,0,0.0,0.5,1,0.5,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,9.5,19,4.5,7.0,14,18.0,15531903.5,31063807,3101601464064.5,11433028.5,22866057,2913468674512.5,2.0,4,8.0,9.0,18,0.0,0.0,0,0.0,0.0,0,0.0,0.27134426229508196,0.5426885245901639,0.00010787637731792476,12.5,25,0.5,0.0,0.0,0.0,7.0,14,0.0,1.0,2,0.0,0.0,0,0.0,0.5,1,0.5,0.0,0,0.0,2243,43,0,1415096383000.0,1286012437000.0,22862,1415097837000.0,1415097837000.0,0.0,1454000.0,1454000.0
529590474005544960,0.5,4,2.0000000000000004,1.625,13,0.8392857142857142,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.75,6,4.5,0.0,0,0.0,0.875,0.0,0,0.0,2597.25,20778,1680282.2142857143,1,8,0.625,5,0.2678571428571429,0.375,3,0.2678571428571429,0.5,4,0.2857142857142857,0.75,6,0.21428571428571427,0.125,1,0.12500000000000003,0.0,0,0.0,0.0,0,0.0,11.5,92,0.2857142857142857,11.5,92,2.5714285714285716,9817228.125,78537825,11381050637186.412,11154082.75,89232662,25899422306654.215,1.375,11,2.8392857142857144,3.625,29,1.9821428571428572,0.0,0,0.0,0.125,1,0.12500000000000003,0.07546554715108059,0.6037243772086447,0.004546390212184338,11.125,89,11.267857142857142,0.0,0.0,0.0,5.625,45,7.696428571428571,1.625,13,1.6964285714285714,0.125,1,0.12500000000000003,0.125,1,0.12500000000000003,0.0,0,0.0,3664,40,0,1415099182000.0,1348441735000.0,3702,1415099669000.0,1415102664000.0,1350839714285.7144,487000.0,3482000.0
529590949136326656,2.5,5,4.5,2.5,5,0.5,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,1.0,2,2.0,0.0,0,0.0,0.5,0.0,0,0.0,5772.5,11545,8573940.5,0,2,1.0,2,0.0,0.0,0,0.0,0.5,1,0.5,0.5,1,0.5,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,11.5,23,0.5,10.0,20,18.0,11720812.5,23441625,51134412484012.5,11572547.5,23145095,50145876244464.5,1.5,3,4.5,5.5,11,0.5,0.5,1,0.5,0.0,0,0.0,0.1185747663551402,0.2371495327102804,8.256725478207697e-05,17.0,34,2.0,0.13923611111111112,0.27847222222222223,0.03877338927469136,6.0,12,0.0,3.0,6,2.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,3664,40,0,1415099296000.0,1348441735000.0,3702,1415099463000.0,1415099463000.0,0.0,167000.0,167000.0
529627432996044801,2.2,11,11.2,1.0,5,0.5,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,2.4,12,28.8,0.4,2,0.3,0.6,0.6,3,0.30000000000000004,20705.6,103528,368487595.3,1,5,1.0,5,0.0,0.0,0,0.0,0.2,1,0.20000000000000004,0.2,1,0.20000000000000004,0.0,0,0.0,0.0,0,0.0,0.2,1,0.20000000000000004,9.6,48,12.3,7.6,38,16.3,11029723.6,55148618,49459958479226.3,12067824.4,60339122,25647617816917.297,1.4,7,2.3000000000000003,9.0,45,22.5,0.0,0,0.0,0.0,0,0.0,0.06898017709411548,0.3449008854705774,0.0007720594757141825,13.0,65,31.0,0.057499999999999996,0.2875,0.027468749999999997,6.8,34,7.199999999999999,2.2,11,1.7,0.6,3,0.30000000000000004,0.0,0,0.0,0.0,0,0.0,23142,292,1,1415107994000.0,1330043689000.0,26064,1415108440000.0,1415114066000.0,5557826687500.0,446000.0,6072000.0
529627706057834496,1.2857142857142858,9,6.571428571428572,1.1428571428571428,8,0.4761904761904761,0.14285714285714285,1,0.14285714285714288,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,2.4285714285714284,17,41.285714285714285,0.2857142857142857,2,0.2380952380952381,0.7142857142857143,0.0,0,0.0,8302.285714285714,58116,179066247.57142854,1,7,0.42857142857142855,3,0.28571428571428575,0.0,0,0.0,0.42857142857142855,3,0.28571428571428575,0.42857142857142855,3,0.28571428571428575,0.14285714285714285,1,0.14285714285714288,0.0,0,0.0,0.0,0,0.0,12.142857142857142,85,7.476190476190475,14.285714285714286,100,4.571428571428572,5220271.142857143,36541898,49185279429220.15,13487504.42857143,94412531,11605294392386.287,1.2857142857142858,9,2.571428571428571,4.428571428571429,31,13.285714285714285,0.2857142857142857,2,0.2380952380952381,0.2857142857142857,2,0.5714285714285715,0.12491781973991879,0.8744247381794316,0.02118834268076431,7.714285714285714,54,24.571428571428566,-0.08571428571428572,-0.6,0.051428571428571435,3.7142857142857144,26,3.904761904761905,1.5714285714285714,11,3.619047619047619,0.42857142857142855,3,0.28571428571428575,0.5714285714285714,4,0.6190476190476191,0.0,0,0.0,807,18,0,1415108059000.0,1304294498000.0,3680,1415108115000.0,1415116128000.0,10679803805555.557,56000.0,8069000.0
529627707382853632,1.1666666666666667,7,8.166666666666668,0.8333333333333334,5,0.16666666666666669,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,3.0,18,54.0,0.5,3,0.7,0.5,0.16666666666666666,1,0.16666666666666669,5134.333333333333,30806,71206825.06666666,1,6,0.8333333333333334,5,0.16666666666666669,0.3333333333333333,2,0.2666666666666667,0.3333333333333333,2,0.2666666666666667,0.5,3,0.3,0.3333333333333333,2,0.26666666666666666,0.0,0,0.0,0.16666666666666666,1,0.16666666666666669,10.333333333333334,62,5.466666666666666,11.833333333333334,71,24.96666666666667,15211723.5,91270341,4155965653887.9,11978230.166666666,71869381,30995384423010.57,0.3333333333333333,2,0.26666666666666666,4.166666666666667,25,3.7666666666666666,0.0,0,0.0,0.8333333333333334,5,0.16666666666666669,0.08125165391970392,0.4875099235182235,0.0008755932752554003,12.166666666666666,73,28.96666666666666,0.23564814814814813,1.4138888888888888,0.09373585390946501,4.333333333333333,26,5.066666666666666,2.3333333333333335,14,3.0666666666666664,0.3333333333333333,2,0.2666666666666667,0.8333333333333334,5,0.5666666666666667,0.0,0,0.0,543,17,1,1415108060000.0,1342810450000.0,1990,1415110346000.0,1415137527000.0,75212126640000.0,2286000.0,29467000.0
