thread,favorite_count_mean,favorite_count_sum,favorite_count_var,user_mentions_mean,user_mentions_sum,user_mentions_var,media_count_mean,media_count_sum,media_count_var,sensitive_mean,sensitive_sum,sensitive_var,has_place_mean,has_place_sum,has_place_var,has_coords_mean,has_coords_sum,has_coords_var,retweet_count_mean,retweet_count_sum,retweet_count_var,hashtags_count_mean,hashtags_count_sum,hashtags_count_var,hashtags_count_shared,urls_count_mean,urls_count_sum,urls_count_var,user.tweets_count_mean,user.tweets_count_sum,user.tweets_count_var,is_rumor,thread_length,user.has_bg_img_mean,user.has_bg_img_sum,user.has_bg_img_var,has_quest_mean,has_quest_sum,has_quest_var,has_exclaim_mean,has_exclaim_sum,has_exclaim_var,has_quest_or_exclaim_mean,has_quest_or_exclaim_sum,has_quest_or_exclaim_var,user.default_pic_mean,user.default_pic_sum,user.default_pic_var,has_smile_emoji_mean,has_smile_emoji_sum,has_smile_emoji_var,user.verified_mean,user.verified_sum,user.verified_var,user.name_length_mean,user.name_length_sum,user.name_length_var,user.handle_length_mean,user.handle_length_sum,user.handle_length_var,user.profile_sbcolor_mean,user.profile_sbcolor_sum,user.profile_sbcolor_var,user.profile_bgcolor_mean,user.profile_bgcolor_sum,user.profile_bgcolor_var,hasperiod_mean,hasperiod_sum,hasperiod_var,number_punct_mean,number_punct_sum,number_punct_var,negativewordcount_mean,negativewordcount_sum,negativewordcount_var,positivewordcount_mean,positivewordcount_sum,positivewordcount_var,capitalratio_mean,capitalratio_sum,capitalratio_var,contentlength_mean,contentlength_sum,contentlength_var,sentimentscore_mean,sentimentscore_sum,sentimentscore_var,Noun_mean,Noun_sum,Noun_var,Verb_mean,Verb_sum,Verb_var,Adjective_mean,Adjective_sum,Adjective_var,Pronoun_mean,Pronoun_sum,Pronoun_var,Adverb_mean,Adverb_sum,Adverb_var,src.followers_count,src.listed_count,src.user_verified,created,src.created_at,src.tweets_total,first_resp,last_resp,resp_var,time_to_first_resp,time_to_last_resp
498235547685756928,16.8,252,1894.5999999999997,1.0666666666666667,16,0.3523809523809524,0.06666666666666667,1,0.06666666666666667,0.0,0,0.0,0.06666666666666667,1,0.06666666666666665,0.0,0,0.0,31.8,477,6774.171428571431,0.4666666666666667,7,0.838095238095238,0.7333333333333334,0.06666666666666667,1,0.06666666666666667,9427.733333333334,141416,427172551.06666666,0,15,1.0,15,0.0,0.13333333333333333,2,0.12380952380952381,0.06666666666666667,1,0.06666666666666667,0.2,3,0.1714285714285714,0.3333333333333333,5,0.23809523809523808,0.0,0,0.0,0.0,0,0.0,11.133333333333333,167,5.409523809523809,11.4,171,17.400000000000002,11199110.8,167986662,36511770502659.89,11314193.2,169712898,18522108510983.46,1.5333333333333334,23,1.838095238095238,5.066666666666666,76,11.352380952380953,0.0,0,0.0,0.06666666666666667,1,0.06666666666666665,0.045018688415398515,0.6752803262309778,0.002100886344884601,12.266666666666667,184,54.20952380952382,0.05681481481481481,0.8522222222222222,0.11985094650205762,4.933333333333334,74,11.20952380952381,2.2,33,3.6000000000000005,0.8,12,0.8857142857142858,0.5333333333333333,8,0.5523809523809523,0.0,0,0.0,59,0,0,1407623586000.0,1371920260000.0,1687,1407623586000.0,1407770142000.0,3033009533204081.0,0.0,146556000.0
498248415223246848,4.185185185185185,113,398.46438746438747,1.3703703703703705,37,0.5498575498575495,0.2962962962962963,8,0.21652421652421647,0.0,0,0.0,0.25925925925925924,7,0.19943019943019946,0.18518518518518517,5,0.1566951566951567,15.74074074074074,425,6209.968660968662,0.48148148148148145,13,0.25925925925925924,0.9259259259259259,0.037037037037037035,1,0.037037037037037035,42711.48148148148,1153210,2078203726.6438751,0,27,0.9629629629629629,26,0.03703703703703704,0.18518518518518517,5,0.1566951566951567,0.14814814814814814,4,0.13105413105413105,0.3333333333333333,9,0.23076923076923073,0.14814814814814814,4,0.13105413105413105,0.0,0,0.0,0.037037037037037035,1,0.037037037037037035,9.666666666666666,261,5.461538461538466,10.148148148148149,274,18.284900284900285,12778057.518518519,345007553,23481806202148.266,9217250.629629629,248865767,32608561700968.785,1.4814814814814814,40,2.0284900284900287,5.814814814814815,157,15.464387464387462,0.1111111111111111,3,0.10256410256410256,0.0,0,0.0,0.08197949211194829,2.2134462870226037,0.00191260565721041,15.407407407407407,416,49.096866096866094,-0.08890174897119342,-2.4003472222222224,0.043356226272048985,5.555555555555555,150,4.717948717948719,2.3333333333333335,63,2.307692307692308,0.9629629629629629,26,1.4985754985754984,0.4074074074074074,11,0.4814814814814815,0.0,0,0.0,100400,1199,1,1407626653000.0,1204833089000.0,12481,1407626883000.0,1407727446000.0,611915499544378.8,230000.0,100793000.0
498248648699150336,3.1578947368421053,180,162.99248120300743,1.6666666666666667,95,0.7976190476190478,0.3684210526315789,21,0.2368421052631579,0.017543859649122806,1,0.017543859649122803,0.017543859649122806,1,0.017543859649122806,0.0,0,0.0,21.087719298245613,1202,8125.974310776941,0.5263157894736842,30,0.3966165413533835,0.9298245614035088,0.0,0,0.0,47642.98245614035,2715650,1965946975.2318294,0,57,0.9122807017543859,52,0.08145363408521301,0.24561403508771928,14,0.1885964912280702,0.14035087719298245,8,0.12280701754385966,0.3157894736842105,18,0.2199248120300751,0.14035087719298245,8,0.12280701754385966,0.0,0,0.0,0.03508771929824561,2,0.03446115288220552,10.68421052631579,609,6.648496240601504,11.578947368421053,660,23.99812030075188,10412371.912280701,593505199,44369338369557.58,6550998.052631579,373406889,37063204684915.086,1.5263157894736843,87,1.9680451127819545,6.315789473684211,360,20.71992481203007,0.03508771929824561,2,0.03446115288220551,0.07017543859649122,4,0.06641604010025061,0.08749585304747387,4.987263623706011,0.004029830100107286,12.56140350877193,716,35.03634085213032,0.0649672357978279,3.7031324404761903,0.0625401847952739,5.12280701754386,292,4.8239348370927315,2.1052631578947367,120,2.417293233082706,1.2105263157894737,69,1.0620300751879699,0.38596491228070173,22,0.4912280701754386,0.0,0,0.0,100400,1199,1,1407626709000.0,1204833089000.0,12481,1407626709000.0,1407777490000.0,748964793698660.6,0.0,150781000.0
498250100079341568,3.2,16,31.7,3.4,17,0.8,0.2,1,0.20000000000000004,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,20.8,104,2111.7000000000003,0.2,1,0.20000000000000004,0.6,0.0,0,0.0,12502.2,62511,45015828.7,0,5,1.0,5,0.0,0.2,1,0.2,0.0,0,0.0,0.2,1,0.2,0.8,4,0.2,0.0,0,0.0,0.0,0,0.0,11.4,57,6.8,16.0,80,13.0,13467427.8,67337139,3423341034151.199,10808670.8,54043354,16768485243120.201,1.8,9,0.7,6.6,33,14.3,0.0,0,0.0,0.4,2,0.3,0.11152590001640679,0.5576295000820339,0.0014369636216777244,16.8,84,3.699999999999999,0.027619047619047616,0.13809523809523808,0.003814058956916098,7.6,38,1.7999999999999998,2.0,10,1.4999999999999998,0.8,4,0.2,1.0,5,1.0,0.0,0,0.0,384,2,0,1407627055000.0,1380581912000.0,21606,1407627725000.0,1407629728000.0,658506500000.0,670000.0,2673000.0
498251940997136384,2.111111111111111,19,11.611111111111112,2.2222222222222223,20,0.6944444444444445,0.2222222222222222,2,0.19444444444444445,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,33.888888888888886,305,4371.361111111111,0.4444444444444444,4,0.2777777777777778,0.7777777777777778,0.0,0,0.0,43932.11111111111,395389,1070112224.6111112,0,9,1.0,9,0.0,0.2222222222222222,2,0.19444444444444445,0.0,0,0.0,0.2222222222222222,2,0.19444444444444445,0.3333333333333333,3,0.25,0.0,0,0.0,0.0,0,0.0,10.444444444444445,94,7.527777777777779,12.333333333333334,111,13.75,8398208.111111112,75583873,47487593779601.61,12082901.444444444,108746113,26311117330963.777,1.6666666666666667,15,3.9999999999999996,6.666666666666667,60,17.5,0.0,0,0.0,0.1111111111111111,1,0.11111111111111112,0.07097445198698056,0.6387700678828251,0.00046458866613300134,16.77777777777778,151,35.69444444444444,0.07539682539682539,0.6785714285714285,0.01692460317460317,7.333333333333333,66,5.5,2.4444444444444446,22,2.0277777777777777,1.0,9,0.5,0.6666666666666666,6,0.5,0.0,0,0.0,1685,60,0,1407627494000.0,1292701504000.0,71259,1407627494000.0,1407872037000.0,6381930613250000.0,0.0,244543000.0
498253149707464704,19.5,78,457.0,0.5,2,0.3333333333333333,0.0,0,0.0,0.0,0,0.0,0.25,1,0.25,0.25,1,0.25,61.0,244,4721.999999999999,1.0,4,0.0,0.75,0.0,0,0.0,42307.25,169229,1269047482.9166667,0,4,1.0,4,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,10.0,40,3.9999999999999996,12.25,49,2.25,8388139.0,33552556,93814501763074.0,12581906.75,50327627,70357504683492.25,2.0,8,0.0,7.5,30,3.0,0.0,0,0.0,0.0,0,0.0,0.02979663513283861,0.11918654053135444,5.0834047461100806e-05,20.5,82,0.3333333333333339,-0.6,-2.4,0.0,8.5,34,0.33333333333333304,4.0,16,0.0,1.0,4,0.0,0.0,0,0.0,0.0,0,0.0,1680,60,0,1407627782000.0,1292701504000.0,71145,1407627782000.0,1407633891000.0,7708942888888.888,0.0,6109000.0
498253652755111937,8.5,85,259.3888888888889,0.9,9,0.3222222222222222,0.2,2,0.17777777777777778,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,30.5,305,3934.277777777778,0.6,6,0.26666666666666666,0.8,0.0,0,0.0,19309.8,193098,252811172.62222221,0,10,1.0,10,0.0,0.2,2,0.17777777777777778,0.0,0,0.0,0.2,2,0.17777777777777778,0.2,2,0.17777777777777778,0.0,0,0.0,0.0,0,0.0,10.6,106,4.2666666666666675,12.2,122,12.177777777777777,8095687.0,80956870,52420962453747.11,5176195.5,51761955,43508910148673.836,1.7,17,1.5666666666666667,4.3,43,12.011111111111111,0.1,1,0.10000000000000002,0.4,4,0.26666666666666666,0.07566290900432322,0.7566290900432322,0.00308435225603866,12.3,123,85.34444444444445,0.06757936507936507,0.6757936507936507,0.016541776895943563,3.5,35,4.944444444444445,3.3,33,9.122222222222224,0.7,7,0.8999999999999999,0.6,6,0.9333333333333331,0.0,0,0.0,3475,188,0,1407627902000.0,1184934355000.0,17129,1407627902000.0,1407728192000.0,980982064000000.0,0.0,100290000.0
498254340310966273,2.840909090909091,125,125.95084566596198,1.9772727272727273,87,0.34830866807611,0.0,0,0.0,0.022727272727272728,1,0.02272727272727272,0.045454545454545456,2,0.044397463002114175,0.045454545454545456,2,0.044397463002114175,13.659090909090908,601,3710.4159619450315,0.20454545454545456,9,0.30602536997885843,0.9318181818181819,0.045454545454545456,2,0.04439746300211416,35867.72727272727,1578180,4011670048.5285416,1,44,0.9772727272727273,43,0.022727272727272724,0.20454545454545456,9,0.1664904862579281,0.0,0,0.0,0.20454545454545456,9,0.1664904862579281,0.22727272727272727,10,0.1797040169133192,0.0,0,0.0,0.0,0,0.0,10.931818181818182,481,4.204545454545453,11.704545454545455,515,34.771141649048644,14480784.295454545,637154509,9861160904886.49,7085705.2272727275,311771030,35053855414605.383,1.25,55,0.8430232558139537,4.340909090909091,191,9.392706131078222,0.0,0,0.0,0.045454545454545456,2,0.044397463002114154,0.06969720271834876,3.066676919607345,0.0036640559963353934,16.681818181818183,734,43.245243128964056,-0.032153679653679657,-1.4147619047619049,0.03960798831669541,6.363636363636363,280,6.190274841437632,2.909090909090909,128,4.13107822410148,1.1590909090909092,51,1.532241014799154,0.5227272727272727,23,0.48784355179704014,0.0,0,0.0,1034,42,0,1407628066000.0,1334276431000.0,5356,1407628066000.0,1407787398000.0,5518026004952947.0,0.0,159332000.0
498254540870017025,35.666666666666664,214,3011.4666666666667,0.8333333333333334,5,0.5666666666666667,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,68.66666666666667,412,11317.866666666665,0.5,3,0.3,0.6666666666666667,0.0,0,0.0,22685.666666666668,136114,766876274.2666667,0,6,1.0,6,0.0,0.0,0,0.0,0.16666666666666666,1,0.16666666666666669,0.16666666666666666,1,0.16666666666666669,0.5,3,0.3,0.0,0,0.0,0.0,0,0.0,12.666666666666666,76,5.466666666666667,10.166666666666666,61,3.766666666666667,14019059.0,84114354,4564454712201.6,10321419.166666666,61928515,25647899871298.57,0.8333333333333334,5,1.3666666666666667,4.333333333333333,26,3.8666666666666663,0.16666666666666666,1,0.16666666666666669,0.16666666666666666,1,0.16666666666666669,0.038139870931048335,0.22883922558629,0.0006147076328620928,18.0,108,74.8,-0.23988095238095242,-1.4392857142857145,0.2798375850340136,5.833333333333333,35,6.166666666666666,3.8333333333333335,23,4.966666666666667,1.1666666666666667,7,0.9666666666666666,1.3333333333333333,8,1.8666666666666667,0.0,0,0.0,53,1,0,1407628114000.0,1332365526000.0,1140,1407628114000.0,1407638460000.0,15312044240000.0,0.0,10346000.0
498254929942028288,4.9523809523809526,104,224.54761904761904,1.4761904761904763,31,0.6619047619047618,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,17.095238095238095,359,2757.6904761904752,0.23809523809523808,5,0.1904761904761905,0.9047619047619048,0.047619047619047616,1,0.04761904761904761,35270.19047619047,740674,1813389127.2619052,1,21,0.9523809523809523,20,0.04761904761904761,0.047619047619047616,1,0.047619047619047616,0.09523809523809523,2,0.09047619047619046,0.09523809523809523,2,0.09047619047619046,0.6190476190476191,13,0.24761904761904763,0.0,0,0.0,0.0,0,0.0,10.523809523809524,221,8.061904761904762,11.523809523809524,242,16.96190476190476,12306438.80952381,258435215,19375662331479.86,9710481.523809524,203920112,27384990019063.062,1.4285714285714286,30,1.6571428571428573,4.333333333333333,91,8.533333333333333,0.047619047619047616,1,0.04761904761904761,0.047619047619047616,1,0.04761904761904761,0.026672121351390816,0.5601145483792072,0.0002680761359879518,15.0,315,63.70000000000001,-0.045389266817838246,-0.9531746031746032,0.07629994136102415,4.904761904761905,103,6.69047619047619,3.3333333333333335,70,4.133333333333333,1.380952380952381,29,1.7476190476190478,0.9047619047619048,19,0.5904761904761905,0.0,0,0.0,874288,1794,0,1407628207000.0,1183415322000.0,78426,1407628207000.0,1407778196000.0,1767725955800000.0,0.0,149989000.0
