thread,favorite_count_mean,favorite_count_sum,favorite_count_var,user_mentions_mean,user_mentions_sum,user_mentions_var,media_count_mean,media_count_sum,media_count_var,sensitive_mean,sensitive_sum,sensitive_var,has_place_mean,has_place_sum,has_place_var,has_coords_mean,has_coords_sum,has_coords_var,retweet_count_mean,retweet_count_sum,retweet_count_var,hashtags_count_mean,hashtags_count_sum,hashtags_count_var,hashtags_count_shared,urls_count_mean,urls_count_sum,urls_count_var,user.tweets_count_mean,user.tweets_count_sum,user.tweets_count_var,is_rumor,thread_length,user.has_bg_img_mean,user.has_bg_img_sum,user.has_bg_img_var,has_quest_mean,has_quest_sum,has_quest_var,has_exclaim_mean,has_exclaim_sum,has_exclaim_var,has_quest_or_exclaim_mean,has_quest_or_exclaim_sum,has_quest_or_exclaim_var,user.default_pic_mean,user.default_pic_sum,user.default_pic_var,has_smile_emoji_mean,has_smile_emoji_sum,has_smile_emoji_var,user.verified_mean,user.verified_sum,user.verified_var,user.name_length_mean,user.name_length_sum,user.name_length_var,user.handle_length_mean,user.handle_length_sum,user.handle_length_var,user.profile_sbcolor_mean,user.profile_sbcolor_sum,user.profile_sbcolor_var,user.profile_bgcolor_mean,user.profile_bgcolor_sum,user.profile_bgcolor_var,hasperiod_mean,hasperiod_sum,hasperiod_var,number_punct_mean,number_punct_sum,number_punct_var,negativewordcount_mean,negativewordcount_sum,negativewordcount_var,positivewordcount_mean,positivewordcount_sum,positivewordcount_var,capitalratio_mean,capitalratio_sum,capitalratio_var,contentlength_mean,contentlength_sum,contentlength_var,sentimentscore_mean,sentimentscore_sum,sentimentscore_var,Noun_mean,Noun_sum,Noun_var,Verb_mean,Verb_sum,Verb_var,Adjective_mean,Adjective_sum,Adjective_var,Pronoun_mean,Pronoun_sum,Pronoun_var,Adverb_mean,Adverb_sum,Adverb_var,src.followers_count,src.listed_count,src.user_verified,created,src.created_at,src.tweets_total,first_resp,last_resp,resp_var,time_to_first_resp,time_to_last_resp
535434467696189440,0.5,1,0.5,1.0,2,0.0,0.5,1,0.5,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,1.0,2,0.0,0.0,0,0.0,0.5,1.5,3,0.5,7352.5,14705,7208604.5,1,2,1.0,2,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.5,1,0.5,0.0,0,0.0,0.5,1,0.5,10.0,20,8.0,16.5,33,0.5,13261022.0,26522044,771383847362.0,14116331.0,28232662,4359218645000.0,3.0,6,2.0,17.0,34,98.0,0.0,0,0.0,0.0,0,0.0,0.13251702651789596,0.2650340530357919,0.00034395616595155856,12.0,24,0.0,0.125,0.25,0.03125,6.0,12,2.0,0.5,1,0.5,1.0,2,0.0,0.5,1,0.5,0.0,0,0.0,4094,149,1,1416492499000.0,1245864469000.0,5454,1416493133000.0,1416493133000.0,0.0,634000.0,634000.0
535450182142672897,0.2,1,0.20000000000000004,1.0,5,0.5,0.2,1,0.20000000000000004,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.8,4,1.7,0.8,4,3.2000000000000006,0.6,0.4,2,0.3,17741.2,88706,204281139.2,0,5,1.0,5,0.0,0.2,1,0.2,0.0,0,0.0,0.2,1,0.2,0.6,3,0.3,0.0,0,0.0,0.0,0,0.0,11.8,59,4.699999999999999,12.2,61,8.2,13467427.8,67337139,3423341034151.2,12994438.6,64972193,628200950988.7997,2.2,11,0.7000000000000001,8.2,41,43.7,0.0,0,0.0,0.6,3,0.3,0.04114496614496614,0.20572483072483072,0.0008741653014047285,17.4,87,19.300000000000004,0.265,1.325,0.099575,6.8,34,3.7,2.4,12,0.29999999999999993,1.8,9,0.7000000000000001,0.6,3,0.7999999999999999,0.0,0,0.0,12997,746,0,1416496246000.0,1235138412000.0,20836,1416496476000.0,1416496716000.0,9710687500.0,230000.0,470000.0
535450705134649345,3.0,6,18.0,0.5,1,0.5,0.5,1,0.5,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,3.5,7,24.5,0.0,0,0.0,0.5,1.0,2,0.0,4003.5,8007,12908280.5,0,2,1.0,2,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.5,1,0.5,14.0,28,2.0,14.5,29,12.5,14708598.0,29417196,8558352585378.0,6945281.5,13890563,64859204790600.5,1.5,3,0.5,12.5,25,40.5,0.0,0,0.0,0.0,0,0.0,0.09935064935064934,0.19870129870129868,0.0015592848709731822,11.0,22,72.0,-0.125,-0.25,0.03125,5.5,11,12.5,1.5,3,0.5,2.0,4,8.0,0.0,0,0.0,0.0,0,0.0,87427,2806,1,1416496370000.0,1241795019000.0,6544,1416496570000.0,1416496570000.0,0.0,200000.0,200000.0
535828163402543104,0.375,3,0.2678571428571429,0.875,7,0.125,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.125,1,0.12500000000000003,0.0,0,0.0,0.875,0.25,2,0.21428571428571433,7219.25,57754,4715402.214285714,0,8,1.0,8,0.0,0.125,1,0.12500000000000003,0.125,1,0.12500000000000003,0.25,2,0.21428571428571433,1.0,8,0.0,0.0,0,0.0,0.0,0,0.0,10.0,80,4.571428571428571,12.5,100,23.142857142857142,12639981.0,101119848,0.0,12639981.0,101119848,0.0,1.5,12,1.1428571428571428,6.25,50,24.5,0.0,0,0.0,0.25,2,0.5000000000000001,0.05067655715772884,0.4054124572618307,0.0006054932614486034,12.75,102,54.5,0.05239583333333333,0.41916666666666663,0.10075425347222221,3.625,29,6.839285714285714,2.875,23,6.982142857142857,1.0,8,0.5714285714285714,1.125,9,0.982142857142857,0.0,0,0.0,858,38,0,1416586364000.0,1357648194000.0,9249,1416595052000.0,1416596874000.0,382616571428.5714,8688000.0,10510000.0
535942066694803456,2.5,5,12.5,0.5,1,0.5,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,2.5,5,12.5,0.0,0,0.0,0.5,1.0,2,0.0,36454.0,72908,2282176800.0,0,2,1.0,2,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,12.5,25,4.5,14.5,29,40.5,10033432.5,20066865,90957204814612.5,14708598.0,29417196,8558352585378.0,1.5,3,0.5,14.5,29,112.5,0.0,0,0.0,0.0,0,0.0,0.0946843853820598,0.1893687707641196,0.00464122912550634,13.0,26,0.0,0.25,0.5,0.125,7.5,15,4.5,1.0,2,0.0,0.5,1,0.5,0.0,0,0.0,0.0,0,0.0,1257250,16332,0,1416613520000.0,1174249833000.0,70234,1416613560000.0,1416613560000.0,0.0,40000.0,40000.0
536489596423774208,0.0,0,0.0,0.5,1,0.5,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.5,1,0.5,0.0,0,0.0,0.5,0.5,1,0.5,13411.0,26822,5359538.0,0,2,1.0,2,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.5,1,0.5,0.0,0,0.0,0.0,0,0.0,13.5,27,4.5,15.0,30,32.0,14708598.0,29417196,8558352585378.0,6319990.5,12639981,79884559840180.5,1.5,3,0.5,5.0,10,18.0,0.0,0,0.0,0.0,0,0.0,0.06619078520441271,0.13238157040882542,1.8949913693671017e-06,21.5,43,0.5,0.125,0.25,0.03125,9.5,19,0.5,3.0,6,2.0,3.0,6,0.0,0.5,1,0.5,0.0,0,0.0,3347,148,0,1416744061000.0,1349874913000.0,15048,1416744249000.0,1416744249000.0,0.0,188000.0,188000.0
536783143865688064,1.0,2,2.0,0.5,1,0.5,1.0,2,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,5.5,11,24.5,0.5,1,0.5,0.0,1.0,2,0.0,3659.5,7319,24158200.5,0,2,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.5,1,0.5,11.0,22,2.0,12.5,25,0.5,8388607.5,16777215,140737471578112.5,8059513.0,16119026,129911499594338.0,2.0,4,0.0,15.5,31,12.5,0.0,0,0.0,0.0,0,0.0,0.07160364145658263,0.14320728291316526,0.001150521483103045,14.5,29,4.5,0.0,0.0,0.0,7.5,15,4.5,2.5,5,0.5,1.0,2,2.0,0.0,0,0.0,0.0,0,0.0,7302,308,1,1416814049000.0,1239871864000.0,7135,1416824778000.0,1416824778000.0,0.0,10729000.0,10729000.0
536824260615237632,0.0,0,0.0,0.5,1,0.5,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,1.5,3,4.5,1.0,2,0.0,0.5,0.0,0,0.0,2566.0,5132,403202.0,1,2,1.0,2,0.0,0.0,0,0.0,0.5,1,0.5,0.5,1,0.5,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,14.0,28,0.0,16.5,33,24.5,11353018.5,22706037,12792132165960.5,11321281.0,22642562,31101848186312.0,0.0,0,0.0,2.5,5,4.5,0.0,0,0.0,0.0,0,0.0,0.023099415204678363,0.046198830409356725,0.00028743887007968256,11.5,23,12.5,0.0,0.0,0.0,4.5,9,4.5,2.0,4,0.0,1.5,3,0.5,0.5,1,0.5,0.0,0,0.0,1898,129,0,1416823852000.0,1244046960000.0,2117,1416824189000.0,1416824189000.0,0.0,337000.0,337000.0
536825223061180416,5.25,21,110.25,0.75,3,0.25000000000000006,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,7.0,28,196.0,0.25,1,0.25000000000000006,0.5,0.5,2,0.3333333333333333,27801.0,111204,2336538008.6666665,1,4,0.75,3,0.25000000000000006,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.25,1,0.25000000000000006,0.0,0,0.0,0.25,1,0.25000000000000006,8.5,34,21.666666666666668,14.0,56,41.99999999999999,12378533.75,49514135,19889342822791.582,10884577.5,43538310,54022346001131.664,1.25,5,0.9166666666666666,4.5,18,9.666666666666666,0.0,0,0.0,0.25,1,0.25000000000000006,0.08416791777895011,0.33667167111580043,0.0006940931476316375,14.0,56,36.666666666666664,-0.084375,-0.3375,0.058268229166666664,7.25,29,16.916666666666668,1.75,7,2.9166666666666665,1.75,7,0.25,0.25,1,0.25000000000000006,0.0,0,0.0,5366285,83151,1,1416824081000.0,1175408533000.0,100160,1416824276000.0,1416834771000.0,23366116666666.668,195000.0,10690000.0
536826643122503680,9.117647058823529,155,1299.735294117647,1.1764705882352942,20,0.27941176470588236,0.0,0,0.0,0.0,0,0.0,0.058823529411764705,1,0.0588235294117647,0.0,0,0.0,12.882352941176471,219,2739.860294117647,0.7058823529411765,12,1.4705882352941178,0.7058823529411764,0.17647058823529413,3,0.15441176470588236,7251.64705882353,123278,99392477.74264705,1,17,0.9411764705882353,16,0.0588235294117647,0.17647058823529413,3,0.15441176470588236,0.11764705882352941,2,0.11029411764705882,0.17647058823529413,3,0.15441176470588236,0.7647058823529411,13,0.19117647058823534,0.0,0,0.0,0.058823529411764705,1,0.058823529411764705,11.058823529411764,188,9.558823529411764,11.176470588235293,190,14.779411764705882,12626552.823529411,214651398,13194760613870.777,12120330.294117646,206045615,10935782794765.096,0.8235294117647058,14,1.5294117647058825,4.647058823529412,79,13.867647058823525,0.0,0,0.0,0.11764705882352941,2,0.11029411764705882,0.14490285233645825,2.4633484897197904,0.028923255852697272,15.117647058823529,257,54.235294117647044,0.04509803921568628,0.7666666666666667,0.04704912173202614,6.352941176470588,108,17.49264705882353,2.8823529411764706,49,5.61029411764706,1.0,17,2.3749999999999996,0.5882352941176471,10,1.1323529411764706,0.0,0,0.0,12291207,101257,1,1416824420000.0,1177252957000.0,22060,1416824681000.0,1416826955000.0,554307371093.75,261000.0,2535000.0
